Organization,Name,Street Address,City,State,Postal Code,lat,lon,Organization,Name,Street Address,City,State,Postal Code,lat,lon,distance (km)
YBUSA,Mississippi Delta Council for Farm Worker Opportunities Inc.,1005 N. State Street,Clarksdale,MS,38614,34.19573,-90.562065,Strive Together,Tri-County Cradle to Career Collaborative,,Charleston,SC,,32.9106821,-80.023323,986.8357771387718
YBUSA,Mississippi Delta Council for Farm Worker Opportunities Inc.,1005 N. State Street,Clarksdale,MS,38614,34.19573,-90.562065,Strive Together,UP Partnership,,San Antonio,TX,,29.4300517,-98.4931218,917.6114357190386
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Achieve Brown County,,Green Bay,WI,,44.5283629,-88.1040752,489.79976975491275
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Achieve Escambia,,Pensacola,FL,,30.4793799,-87.2040881,1783.253106169253
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Alamance Achieves,,Burlington,NC,,36.0927,-79.4375913,1621.9181208503135
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Aligned Impact Muscatine County,,Muscatine,IA,,41.4203142,-91.0470178,524.7363734411928
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,All Hands Raised,,Portland,OR,,45.5273597,-122.6447925,2206.89166863463
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Aspire,,Toledo,OH,,41.7041482,-83.5897269,952.2666207210394
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Austin Aspires,,Austin,MN,,43.6684521,-92.9753123,230.65014183892697
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Baltimore's Promise,,Baltimore,MD,,39.3558582,-76.6455333,1590.1919071880077
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Better Together Central Oregon,,Redmond,OR,,44.2499692,-121.1732335,2122.7073195085823
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Bold Goals Coalition,,Birmingham,AL,,33.5157399,-86.7765441,1480.5648968254336
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Boston Opportunity Agenda,,Boston,MA,,42.3511243,-71.0726395,1876.2645778869432
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Bridge to Success Community Partnership,,Waterbury,CT,,41.5651369,-73.0353244,1754.312706416389
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Bridgeport Prospers,,Bridgeport,CT,,41.1792402,-73.1894193,1758.819773380133
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Bright Futures for Monterey County,,Seaside,CA,,36.6516548,-121.7977985,2503.000588674033
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Building Our Future,,Kenosha,WI,,42.5857821,-87.8189353,605.2518658144522
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Community Foundation of North Louisiana,,Shreveport,LA,,32.513053,-93.7500634,1451.822981416519
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Cradle to Career,,Rochester,MN,,44.0238273,-92.4769911,216.76946755970027
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Cradle to Career Alliance,,Columbia,MO,,38.94999,-92.30325,751.1363822584042
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Cradle to Career Cincinnati,,Cincinnati,OH,,39.1101157,-84.563557,1065.4175494789363
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Cradle to Career Partnership,,Tucson,AZ,,32.2255266,-110.9829945,2070.272125820012
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Cradle to Career Sonoma County,,Santa Rosa,CA,,38.4424095,-122.7149157,2473.777082439332
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Delta Health Alliance,,Stoneville,MS,,33.4218755,-90.9078929,1378.6001702628105
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,E3 Alliance,,Austin,TX,,30.3228283,-97.7123847,1722.8718704236458
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Eastside Pathways,,Bellevue,WA,,47.628482,-122.191563,2142.6559258574684
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Every Hand Joined,,Red Wing,MN,,44.5642198,-92.5319334,169.55926567716605
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Fresno Cradle to Career,,Fresno,CA,,36.8128882,-119.8057485,2343.2346069942655
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Generation Next,,Minneapolis,MN,,44.9737082,-93.2669627,95.9646774491522
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Geneva 2030,,Geneva,NY,,42.8580149,-76.9976417,1398.3947840511184
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Graduate Strong,,Bremerton,WA,,47.5670053,-122.625987,2175.675556016184
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Graduate Tacoma,,Tacoma,WA,,47.2544647,-122.4504649,2165.6023508618537
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Greater Dalton Education Partnership,,Dalton,GA,,34.7712706,-84.968247,1430.1197312349716
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Harlem Renaissance Education Pipepline,,New York,NY,,40.807763,-73.939957,1717.9253845595474
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Higher Expectations for Racine County,,Racine,WI,,42.7093984,-87.8045345,598.3819624441286
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,imPACT East Idaho,,Pocatello,ID,,42.8621576,-112.4508483,1485.0467864080258
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,ImpactTulsa,,Tulsa,OK,,36.1486659,-95.9840012,1058.05234602822
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,KConnect,,Grand Rapids,MI,,42.9432726,-85.6779674,735.6789911079265
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Learn to Earn Dayton,,Dayton,OH,,39.7811095,-84.1295785,1041.1780953718758
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Learn4Life,,Atlanta,GA,,33.7590348,-84.386686,1554.3833875319733
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Lenawee Cradle to Career (Lenawee ISD),,Adrian,MI,,41.9169778,-84.0232967,909.2955991626611
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Marin Promise Partnership,,San Rafael,CA,,38.023827,-122.5447824,2482.790508217157
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Milwaukee Succeeds,,Milwaukee,WI,,43.0514231,-87.9117079,570.4138088412942
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Mission Promise Neighborhood,,San Francisco,CA,,37.760087,-122.418806,2487.3998412978763
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Mission: Graduate,,Albuquerque,NM,,35.0539346,-106.6205766,1571.8167797220913
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Northfield Promise,,Northfield,MN,,44.441825,-93.1669804,147.18612276955452
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Norwalk ACTS,,Norwalk,CT,,41.1177389,-73.4080811,1744.6940581630329
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,OnTrack,,Hagerstown,MD,,39.6418068,-77.7206898,1494.8722538957604
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Partner for Student Success,,St. Cloud,MN,,45.5599326,-94.1645348,0.18728842493238732
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Partners for Education,,Berea,KY,,37.585913,-84.2990351,1206.8461411820938
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Partnership4Success,,Columbus,OH,,39.9833844,-83.0412629,1098.2883779020442
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Promise Partnership of Salt Lake,,Salt Lake City,UT,,40.752305,-111.914609,1532.4235169658145
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Raise DC,,Washington,DC,,38.8985184,-77.0309599,1589.3266939401888
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,RGV Focus,,Harlingen,TX,,26.1950931,-97.6817779,2176.7655435865795
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,RISE: Treasure Valley's Education Partnership,,Boise,ID,,43.6090983,-116.1939806,1753.007751075673
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,ROC the Future,,Rochester,NY,,43.154442,-77.6170002,1340.3562684068122
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Rocky Mountain Cradle to Career Partnership,,Thornton,CO,,39.9272658,-104.9672972,1080.8313895863544
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Seeding Success,,Memphis,TN,,35.1448481,-90.0406762,1209.7763812260314
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,South Bronx Rising Together,,New York,NY,,40.8332443,-73.8906174,1720.521753799698
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Spartanburg Academic Movement,,Spartanburg,SC,,34.9510453,-81.9236313,1568.7806215054634
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Stamford Cradle to Career,,Stamford,CT,,41.0609074,-73.5413522,1736.9722988245055
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Stanislaus Cradle to Career Partnership,,Modesto,CA,,37.6394382,-120.9964311,2385.430404872358
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Success of All Youth,,Oak Park,IL,,41.8885395,-87.8020361,654.2057306834064
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Summit Education Initiative,,Akron,OH,,41.0814312,-81.515103,1136.700134096869
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,The Commit Partnership,,Dallas,TX,,32.8049936,-96.8144282,1436.968855063334
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,The Forsyth Promise,,Winston-Salem,NC,,36.0947402,-80.2469263,1570.9318882646917
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,The Road Map Project,,Seattle,WA,,47.5928464,-122.316172,2152.2744912110243
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Thrive Chicago,,Chicago,IL,,41.88652,-87.634445,664.9102470730788
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Thriving Together,,Phoenix,AZ,,33.6122156,-112.0147546,2018.4792270922342
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,Tri-County Cradle to Career Collaborative,,Charleston,SC,,32.9106821,-80.023323,1855.5628768635336
YBUSA,MN Workforce Center - St. Cloud,Stearns-Benton Employment & Training Council,St. Cloud,MN,56303,45.5616,-94.1642,Strive Together,UP Partnership,,San Antonio,TX,,29.4300517,-98.4931218,1833.7896922099687
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Achieve Brown County,,Green Bay,WI,,44.5283629,-88.1040752,1044.9882497272001
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Achieve Escambia,,Pensacola,FL,,30.4793799,-87.2040881,1759.3735850962937
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Alamance Achieves,,Burlington,NC,,36.0927,-79.4375913,858.6036383127923
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Aligned Impact Muscatine County,,Muscatine,IA,,41.4203142,-91.0470178,1314.0256564586025
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,All Hands Raised,,Portland,OR,,45.5273597,-122.6447925,3728.8103429435528
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Aspire,,Toledo,OH,,41.7041482,-83.5897269,704.2373752831676
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Austin Aspires,,Austin,MN,,43.6684521,-92.9753123,1433.8178124328908
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Baltimore's Promise,,Baltimore,MD,,39.3558582,-76.6455333,432.93266921554545
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Better Together Central Oregon,,Redmond,OR,,44.2499692,-121.1732335,3650.1251961663834
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Bold Goals Coalition,,Birmingham,AL,,33.5157399,-86.7765441,1464.5680387948055
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Boston Opportunity Agenda,,Boston,MA,,42.3511243,-71.0726395,349.0483375437189
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Bridge to Success Community Partnership,,Waterbury,CT,,41.5651369,-73.0353244,247.78752129030153
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Bridgeport Prospers,,Bridgeport,CT,,41.1792402,-73.1894193,271.389985627811
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Bright Futures for Monterey County,,Seaside,CA,,36.6516548,-121.7977985,3987.6292392740816
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Building Our Future,,Kenosha,WI,,42.5857821,-87.8189353,1027.9770223362586
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Community Foundation of North Louisiana,,Shreveport,LA,,32.513053,-93.7500634,2001.8934556353558
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Cradle to Career,,Rochester,MN,,44.0238273,-92.4769911,1392.0282070022492
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Cradle to Career Alliance,,Columbia,MO,,38.94999,-92.30325,1502.6456271458958
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Cradle to Career Cincinnati,,Cincinnati,OH,,39.1101157,-84.563557,899.0939473721269
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Cradle to Career Partnership,,Tucson,AZ,,32.2255266,-110.9829945,3342.4579694926565
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Cradle to Career Sonoma County,,Santa Rosa,CA,,38.4424095,-122.7149157,3980.311092291976
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Delta Health Alliance,,Stoneville,MS,,33.4218755,-90.9078929,1737.2166031601914
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,E3 Alliance,,Austin,TX,,30.3228283,-97.7123847,2444.9541758431533
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Eastside Pathways,,Bellevue,WA,,47.628482,-122.191563,3648.1871575918917
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Every Hand Joined,,Red Wing,MN,,44.5642198,-92.5319334,1395.8052787759214
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Fresno Cradle to Career,,Fresno,CA,,36.8128882,-119.8057485,3818.9934485962945
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Generation Next,,Minneapolis,MN,,44.9737082,-93.2669627,1454.8309475887884
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Geneva 2030,,Geneva,NY,,42.8580149,-76.9976417,146.9373747945651
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Graduate Strong,,Bremerton,WA,,47.5670053,-122.625987,3681.4635026640917
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Graduate Tacoma,,Tacoma,WA,,47.2544647,-122.4504649,3674.7054010495845
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Greater Dalton Education Partnership,,Dalton,GA,,34.7712706,-84.968247,1250.813268753503
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Harlem Renaissance Education Pipepline,,New York,NY,,40.807763,-73.939957,275.94271833671456
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Higher Expectations for Racine County,,Racine,WI,,42.7093984,-87.8045345,1025.1139700145598
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,imPACT East Idaho,,Pocatello,ID,,42.8621576,-112.4508483,3004.3122690058017
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,ImpactTulsa,,Tulsa,OK,,36.1486659,-95.9840012,1932.7542873228958
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,KConnect,,Grand Rapids,MI,,42.9432726,-85.6779674,849.9080937374059
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Learn to Earn Dayton,,Dayton,OH,,39.7811095,-84.1295785,828.7293804009057
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Learn4Life,,Atlanta,GA,,33.7590348,-84.386686,1308.5009375393086
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Lenawee Cradle to Career (Lenawee ISD),,Adrian,MI,,41.9169778,-84.0232967,733.1762298397285
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Marin Promise Partnership,,San Rafael,CA,,38.023827,-122.5447824,3985.02605299721
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Milwaukee Succeeds,,Milwaukee,WI,,43.0514231,-87.9117079,1030.0529011154852
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Mission Promise Neighborhood,,San Francisco,CA,,37.760087,-122.418806,3986.664244302008
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Mission: Graduate,,Albuquerque,NM,,35.0539346,-106.6205766,2835.695158096172
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Northfield Promise,,Northfield,MN,,44.441825,-93.1669804,1446.152759005434
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Norwalk ACTS,,Norwalk,CT,,41.1177389,-73.4080811,266.31028996206385
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,OnTrack,,Hagerstown,MD,,39.6418068,-77.7206898,437.3259457621759
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Partner for Student Success,,St. Cloud,MN,,45.5599326,-94.1645348,1528.1132142066529
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Partners for Education,,Berea,KY,,37.585913,-84.2990351,982.9235144034194
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Partnership4Success,,Columbus,OH,,39.9833844,-83.0412629,736.9962880380847
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Promise Partnership of Salt Lake,,Salt Lake City,UT,,40.752305,-111.914609,3023.4691161132364
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Raise DC,,Washington,DC,,38.8985184,-77.0309599,491.1510412266881
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,RGV Focus,,Harlingen,TX,,26.1950931,-97.6817779,2768.7642511701865
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,RISE: Treasure Valley's Education Partnership,,Boise,ID,,43.6090983,-116.1939806,3280.1198632333876
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,ROC the Future,,Rochester,NY,,43.154442,-77.6170002,194.5181083421458
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Rocky Mountain Cradle to Career Partnership,,Thornton,CO,,39.9272658,-104.9672972,2489.1373743037116
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Seeding Success,,Memphis,TN,,35.1448481,-90.0406762,1551.2247652436665
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,South Bronx Rising Together,,New York,NY,,40.8332443,-73.8906174,274.9282055509098
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Spartanburg Academic Movement,,Spartanburg,SC,,34.9510453,-81.9236313,1074.577620203984
YBUSA,Mohawk Valley YouthBuild,524 Elizabeth Street,Utica,NY,13501,43.09814,-75.222055,Strive Together,Stamford Cradle to Career,,Stamford,CT,,41.0609074,-73.5413522,265.6930529126254
